,index,src,tar
5135,5,알려줄수,-
5136,6,있니,-
5137,1,화요일,DAT_B
5138,2,기상상태,-
5139,3,영덕,LOC_B
5140,4,알려줄수,-
5141,5,있어,-
5142,1,이번,DAT_B
5143,2,주,DAT_B
5144,3,날씨,WTH_B
5145,4,기상상태,-
5146,5,알려줄래,-
5147,1,구암,LOC_B
5148,2,다음,DAT_B
5149,3,주,DAT_B
5150,4,기상상태,-
5151,5,알려줘,-
5152,1,이번,DAT_B
5153,2,주,DAT_B
5154,3,영등포,LOC_B
5155,4,기상상태,-
5156,5,줘,-
5157,1,구로,LOC_B
5158,2,다음,DAT_B
5159,3,주,DAT_B
5160,4,기상상태,-
5161,5,알려줄래,-
5162,1,일산,LOC_B
5163,2,기상상태,-
5164,3,어떻게,-
5165,4,돼요,-
5166,1,모레,DAT_B
5167,2,안암,LOC_B
5168,3,기상상태,-
5169,4,좀,-
5170,5,알려줄수,-
5171,6,있니,-
5172,1,목요일,DAT_B
5173,2,기상상태,-
5174,3,알려줄수,-
5175,4,있어,-
5176,1,이번,DAT_B
5177,2,주,DAT_B
5178,3,홍대,LOC_B
5179,4,기상상태,-
5180,5,알려줄래,-
5181,1,남구,LOC_B
5182,2,다음,DAT_B
5183,3,주,DAT_B
5184,4,날씨,WTH_B
5185,5,알려줘,-
5186,1,이번,DAT_B
5187,2,주,DAT_B
5188,3,보령,LOC_B
5189,4,날씨,WTH_B
5190,5,줘,-
5191,1,하늘,-
5192,2,맑을까,-
5193,1,하늘,-
5194,2,비,WTH_I
5195,3,내리니,-
5196,1,지금,DAT_B
5197,2,온도,-
5198,3,많이,-
5199,4,덥니,ETC_I
5200,1,많이,-
5201,2,덥니,ETC_I
5202,1,날씨,WTH_B
5203,2,많이,-
5204,3,더울까,ETC_I
5205,1,알려줘,-
5206,2,날씨,WTH_B
5207,1,목요일,DAT_B
5208,2,우산,-
5209,3,챙길까,-
5210,1,우산,-
5211,2,써야하나,-
5212,1,이번,DAT_B
5213,2,주,DAT_B
5214,3,날씨,WTH_B
5215,4,많이,-
5216,5,덥니,ETC_I
5217,1,목요일,DAT_B
5218,2,비오겠지,WTH_I
5219,1,헉,-
5220,2,혹시,-
5221,3,더울까,ETC_I
5222,1,목요일,DAT_B
5223,2,혹시,-
5224,3,시원할까,-
5225,1,바람,-
5226,2,살랑살랑,-
5227,3,부니,-
5228,1,날씨,WTH_B
5229,2,날씨,WTH_B
5230,1,목요일,DAT_B
5231,2,추울까,ETC_I
5232,1,춥겠지,ETC_I
5233,2,아마,-
5234,1,비,WTH_I
5235,2,떨어지려나,-
5236,1,모레,DAT_B
5237,2,비,WTH_I
5238,3,오나,-
5239,1,온도,-
5240,2,알려줘,-
5241,1,목요일,DAT_B
5242,2,추울까,ETC_I
5243,1,추울까,ETC_I
5244,1,혹시,-
5245,2,목요일,DAT_B
5246,3,비오나,WTH_I
5247,4,우산,-
5248,5,챙길까,-
5249,1,우산,-
5250,2,필요하니,-
5251,1,목요일,DAT_B
5252,2,우산,-
5253,3,필요할까,-
5254,1,부천,LOC_B
5255,2,날씨,WTH_B
5256,3,시원하려나,-
5257,1,우산,-
5258,2,챙겨야하나,-
5259,3,모르겠네,-
5260,1,밀양,-
5261,2,추우면,ETC_I
5262,3,안되는데,-
5263,1,맑을까,-
5264,2,그,-
5265,3,때,-
5266,1,혹시,-
5267,2,비,WTH_I
5268,3,오니,-
5269,1,그,-
5270,2,때,-
5271,3,혹시,-
5272,4,추울까,ETC_I
5273,1,나,-
5274,2,목요일,DAT_B
5275,3,여행가는데,-
5276,4,날씨,WTH_B
5277,5,알려줘,-
5278,1,그,-
5279,2,때,-
5280,3,혹시,-
5281,4,흐리니,ETC_I
5282,1,하늘,-
5283,2,흐리니,ETC_I
5284,1,눈,WTH_I
5285,2,오려나,-
5286,1,구름,WTH_I
5287,2,꼈니,-
5288,1,강남,-
5289,2,하늘,-
5290,3,흐릴까,ETC_I
5291,1,우박,-
5292,2,떨어질까,-
5293,1,그,-
5294,2,때,-
5295,3,하늘,-
5296,4,어떠려나,-
5297,1,하늘,-
5298,2,많이,-
5299,3,흐리니,ETC_I
5300,4,그,-
5301,5,날,-
5302,1,먹구름,WTH_I
5303,2,어떨,-
5304,3,것,-
5305,4,같아,-
5306,1,이번,DAT_B
5307,2,주,DAT_B
5308,3,맑겠지,-
5309,1,많이,-
5310,2,더우면,ETC_I
5311,3,안될텐데,-
5312,1,다음,DAT_B
5313,2,주,DAT_B
5314,3,날씨,WTH_B
5315,4,알려줘,-
5316,1,목요일,DAT_B
5317,2,먹구름,WTH_I
5318,3,흐릴까,ETC_I
5319,1,목요일,DAT_B
5320,2,혹시,-
5321,3,서대문구,LOC_B
5322,4,비,WTH_I
5323,5,오려나,-
5324,1,모레,DAT_B
5325,2,비오니,WTH_I
5326,1,군산,LOC_B
5327,2,우박,-
5328,3,오려나,-
5329,1,추울까,ETC_I
5330,2,정말,-
5331,1,비올까,WTH_I
5332,1,금요일,DAT_B
5333,2,눈오겠지,WTH_I
5334,3,아마,-
5335,1,금요일,DAT_B
5336,2,눈,WTH_I
5337,3,오면,-
5338,4,안되는데,-
5339,1,혹시,-
5340,2,눈,WTH_I
5341,3,안오겠지,-
5342,1,의정부,LOC_B
5343,2,눈올까,WTH_I
5344,1,금요일,DAT_B
5345,2,우산,-
5346,3,필요해,-
5347,1,우산,-
5348,2,쓸까,-
5349,1,금요일,DAT_B
5350,2,우산,-
5351,3,챙길까,-
5352,4,말까,-
5353,1,먹구름,WTH_I
5354,2,궁금한데,-
5355,3,알려주겠니,-
5356,1,혹시,-
5357,2,먹구름,WTH_I
5358,3,알려줘,-
5359,1,금요일,DAT_B
5360,2,동두천,LOC_B
5361,3,먹구름,WTH_I
5362,4,궁금해요,-
5363,1,금요일,DAT_B
5364,2,먹구름,WTH_I
5365,3,궁금해,-
5366,1,구름,WTH_I
5367,2,많이,-
5368,3,끼고,-
5369,4,추우려나,ETC_I
5370,1,서울,LOC_B
5371,2,날씨,WTH_B
5372,3,알려주겠니,-
5373,1,부산,LOC_B
5374,2,날씨,WTH_B
5375,3,정보,-
5376,4,알려주세요,-
5377,1,혹시,-
5378,2,그,-
5379,3,때,-
5380,4,대구,LOC_B
5381,5,날씨,WTH_B
5382,6,어떨까,-
5383,1,그,-
5384,2,때,-
5385,3,대전,LOC_B
5386,4,날씨,WTH_B
5387,5,좋겠지,-
5388,1,날씨,WTH_B
5389,2,어떨,-
5390,3,것,-
5391,4,같은데,-
5392,1,울산,LOC_B
5393,2,날씨,WTH_B
5394,3,어떨까요,-
5395,1,송파구,LOC_B
5396,2,날씨,WTH_B
5397,3,어때요,-
5398,1,덕진구,LOC_B
5399,2,체감,-
5400,3,날씨,WTH_B
5401,4,말해주겠니,-
5402,1,청주,LOC_B
5403,2,날씨,WTH_B
5404,3,어떠니,-
5405,1,모레,DAT_B
5406,2,전주,LOC_B
5407,3,날씨,WTH_B
5408,4,알려줘,-
5409,1,날씨,WTH_B
5410,2,어떠려나,-
5411,1,그럼,-
5412,2,구리,LOC_B
5413,3,날씨,WTH_B
5414,4,어떨까,-
5415,1,창원,LOC_B
5416,2,날씨,WTH_B
5417,3,궁금해서,-
5418,4,물어봤어요,-
5419,1,경기도,LOC_B
5420,2,날씨,WTH_B
5421,3,알려주세요,-
5422,1,날씨,WTH_B
5423,2,어떠려나,-
5424,1,체감,-
5425,2,날씨,WTH_B
5426,3,어떠려나,-
5427,1,날씨,WTH_B
5428,2,어떠려나,-
5429,1,모레,DAT_B
5430,2,날씨,WTH_B
5431,3,알려주겠니,-
5432,1,날씨,WTH_B
5433,2,궁금해,-
5434,1,지금,DAT_B
5435,2,날씨,WTH_B
5436,3,어떤데,-
5437,1,저기,-
5438,2,북구,LOC_B
5439,3,날씨,WTH_B
5440,4,어때,-
5441,1,지금,DAT_B
5442,2,인천,LOC_B
5443,3,날씨,WTH_B
5444,4,완전,-
5445,5,문젠데,-
5446,1,완주,LOC_B
5447,2,모레,DAT_B
5448,3,동대구,LOC_B
5449,4,날씨,WTH_B
5450,5,궁금해,-
5451,1,날씨,WTH_B
5452,2,궁금해요,-
5453,1,완산구,LOC_B
5454,2,지금,DAT_B
5455,3,우박,-
5456,4,떨어진다네,-
5457,1,지금,DAT_B
5458,2,날씨,WTH_B
5459,3,어때,-
5460,1,송파구,LOC_B
5461,2,날씨,WTH_B
5462,3,좀,-
5463,4,알려줄래,-
5464,1,궁금해,-
5465,2,부천,LOC_B
5466,3,날씨,WTH_B
5467,1,어때,-
5468,2,좀,-
5469,3,안산,LOC_B
5470,4,날씨,WTH_B
5471,1,금요일,DAT_B
5472,2,근데,-
5473,3,원주,LOC_B
5474,4,날씨,WTH_B
5475,5,어떠려나,-
5476,1,울산,LOC_B
5477,2,지금,DAT_B
5478,3,해,-
5479,4,떴니,-
5480,1,하늘,-
5481,2,해,-
5482,3,떴니,-
5483,4,지금,DAT_B
5484,1,광주,LOC_B
5485,2,날씨,WTH_B
5486,3,알려주세요,-
5487,1,어떤데,-
5488,2,날씨,WTH_B
5489,1,날씨,WTH_B
5490,2,알려줬으면,-
5491,3,졸겠어,-
5492,1,평창,LOC_B
5493,2,날씨,WTH_B
5494,3,알려줘,-
5495,1,모레,DAT_B
5496,2,천둥,WTH_I
5497,3,치나,-
5498,1,금요일,DAT_B
5499,2,여행갈건데,-
5500,3,날씨,WTH_B
5501,4,알려줘,-
5502,1,날씨,WTH_B
5503,2,궁금하네,-
5504,1,모레,DAT_B
5505,2,맑니,-
5506,1,금요일,DAT_B
5507,2,해,-
5508,3,뜰까,-
5509,1,알려주세요,-
5510,2,춘천,LOC_B
5511,3,날씨,WTH_B
5512,1,광주,LOC_B
5513,2,북구,LOC_B
5514,3,날씨,WTH_B
5515,4,어떠려나,-
5516,1,날씨,WTH_B
5517,2,알려주세요,-
5518,3,궁금해요,-
5519,1,그,-
5520,2,날,-
5521,3,바람,-
5522,4,많이,-
5523,5,불겠지,-
5524,1,맑으려나,-
5525,2,금요일,DAT_B
5526,1,온도,-
5527,2,궁금해서,-
5528,1,비,WTH_I
5529,2,안,-
5530,3,내려야,-
5531,4,하는데,-
5532,1,무주,LOC_B
5533,2,날씨,WTH_B
5534,3,알려주세요,-
5535,1,금요일,DAT_B
5536,2,맑겠지,-
5537,1,완전,-
5538,2,덥겠다,ETC_I
5539,1,하늘,-
5540,2,맑을까,-
5541,1,하늘,-
5542,2,비,WTH_I
5543,3,내리니,-
5544,1,지금,DAT_B
5545,2,남원,LOC_B
5546,3,온도,-
5547,4,많이,-
5548,5,덥니,ETC_I
5549,1,지금,DAT_B
5550,2,남부,LOC_B
5551,3,지방,LOC_B
5552,4,많이,-
5553,5,쌀쌀할까,-
5554,1,온도,-
5555,2,많이,-
5556,3,더울까,ETC_I
5557,1,알려줘,-
5558,2,은평구,LOC_B
5559,3,온도,-
5560,1,노원구,LOC_B
5561,2,온도,-
5562,3,궁금하네,-
5563,1,토요일,DAT_B
5564,2,우산,-
5565,3,챙길까,-
5566,1,진짜,-
5567,2,영덕,LOC_B
5568,3,그,-
5569,4,때,-
5570,5,더울까,ETC_I
5571,1,임실,LOC_B
5572,2,토요일,DAT_B
5573,3,혹시,-
5574,4,우산,-
5575,5,써야하나,-
5576,1,이번,DAT_B
5577,2,주,DAT_B
5578,3,온도,-
5579,4,많이,-
5580,5,덥니,ETC_I
5581,1,토요일,DAT_B
5582,2,비오겠지,WTH_I
5583,1,홍대,LOC_B
5584,2,혹시,-
5585,3,더울까,ETC_I
5586,1,서울,LOC_B
5587,2,날씨,WTH_B
5588,1,구름,WTH_I
5589,2,껴서,-
5590,3,흐린가,ETC_I
5591,1,춥진,ETC_I
5592,2,않겠지,-
5593,1,너무,-
5594,2,춥지,ETC_I
5595,3,않으려나,-
5596,1,우산,-
5597,2,아마,-
5598,3,챙겨야겠지,-
5599,1,해운대,LOC_B
5600,2,토요일,DAT_B
5601,3,비올까,WTH_I
5602,1,오수,LOC_B
5603,2,춥겠지,ETC_I
5604,3,아마,-
5605,1,그,-
5606,2,떄,-
5607,3,하늘,-
5608,4,흐릴까,ETC_I
5609,1,비,WTH_I
5610,2,떨어지려나,-
5611,1,온도,-
5612,2,알려줘,-
5613,1,서귀포,LOC_B
5614,2,토요일,DAT_B
5615,3,추울까,ETC_I
5616,1,바람,-
5617,2,불면,-
5618,3,안되는데,-
5619,1,제주,LOC_B
5620,2,많이,-
5621,3,추울까,ETC_I
5622,1,바람,-
5623,2,너무,-
5624,3,세게,-
5625,4,부나,-
5626,1,혹시,-
5627,2,토요일,DAT_B
5628,3,비오나,WTH_I
5629,4,우산,-
5630,5,챙길까,-
5631,1,여수,LOC_B
5632,2,지금,DAT_B
5633,3,우산,-
5634,4,필요하니,-
5635,1,순천,LOC_B
5636,2,토요일,DAT_B
5637,3,우산,-
5638,4,필요할까,-
5639,1,우산,-
5640,2,챙겨야하나,-
5641,3,모르겠네,-
5642,1,추우면,ETC_I
5643,2,안되는데,-
5644,1,건대,LOC_B
5645,2,입구,-
5646,3,맑을까,-
5647,4,그,-
5648,5,때,-
5649,1,혹시,-
5650,2,비,WTH_I
5651,3,오니,-
5652,1,그,-
5653,2,때,-
5654,3,혹시,-
5655,4,추울까,ETC_I
5656,1,나,-
5657,2,토요일,DAT_B
5658,3,여행가는데,-
5659,4,온도,-
5660,5,알려줘,-
5661,1,그,-
5662,2,때,-
5663,3,혹시,-
5664,4,흐리니,ETC_I
5665,1,하늘,-
5666,2,흐리니,ETC_I
5667,1,지금,DAT_B
5668,2,바람,-
5669,3,부나,-
5670,1,눈,WTH_I
5671,2,오려나,-
5672,1,이번,DAT_B
5673,2,주,DAT_B
5674,3,흐릴까,ETC_I
5675,1,우박,-
5676,2,떨어질까,-
5677,1,그,-
5678,2,때,-
5679,3,하늘,-
5680,4,어떠려나,-
5681,1,하늘,-
5682,2,많이,-
5683,3,흐리니,ETC_I
5684,4,그,-
5685,5,날,-
5686,1,온도,-
5687,2,어떨,-
5688,3,것,-
5689,4,같아,-
5690,1,이번,DAT_B
5691,2,주,DAT_B
5692,3,맑겠지,-
5693,1,많이,-
5694,2,더우면,ETC_I
5695,3,안될텐데,-
5696,1,다음,DAT_B
5697,2,주,DAT_B
5698,3,날씨,WTH_B
5699,4,알려줘,-
5700,1,토요일,DAT_B
5701,2,온도,-
5702,3,흐릴까,ETC_I
5703,1,바람,-
5704,2,많이,-
5705,3,부니,-
5706,1,영월,LOC_B
5707,2,바람,-
5708,3,많이,-
5709,4,부려나,-
5710,1,토요일,DAT_B
5711,2,혹시,-
5712,3,비,WTH_I
5713,4,오려나,-
5714,1,모레,DAT_B
5715,2,비오니,WTH_I
5716,1,우박,-
5717,2,오려나,-
5718,1,1월,DAT_B
5719,2,1일,DAT_B
5720,3,비,WTH_I
5721,4,오나요,-
5722,1,2월,DAT_B
5723,2,12일,DAT_B
5724,3,쌀쌀하려나,-
5725,1,3월,DAT_B
5726,2,3일,DAT_B
5727,3,쌀쌀한가,-
5728,1,4월,DAT_B
5729,2,14일,DAT_B
5730,3,비,WTH_I
5731,4,오나요,-
5732,1,5월,DAT_B
5733,2,5일,DAT_B
5734,3,추워서,ETC_I
5735,4,쌀쌀한가,-
5736,1,8일,DAT_B
5737,2,호성동,LOC_B
5738,3,온도,-
5739,4,알려줘,-
5740,1,6월,DAT_B
5741,2,22일,DAT_B
5742,3,비,WTH_I
5743,4,오나요,-
5744,1,12월,DAT_B
5745,2,11일,DAT_B
5746,3,더워서,ETC_I
5747,4,어떠려나,-
5748,1,3월,DAT_B
5749,2,2O일,DAT_B
5750,3,온도,-
5751,4,비,WTH_I
5752,5,와,-
5753,1,7월,DAT_B
5754,2,4일,DAT_B
5755,3,눈,WTH_I
5756,4,와,-
5757,1,3월,DAT_B
5758,2,17일,DAT_B
5759,3,전주,LOC_B
5760,4,하늘,-
5761,5,맑니,-
5762,1,4월,DAT_B
5763,2,12일,DAT_B
5764,3,온도,-
5765,4,흐려서,ETC_I
5766,5,안,-
5767,6,되겠다,-
5768,1,이번,DAT_B
5769,2,주,DAT_B
5770,3,월요일,DAT_B
5771,4,맑니,-
5772,1,2월,DAT_B
5773,2,1O일,DAT_B
5774,3,온도,-
5775,4,맑니,-
5776,1,경주,LOC_B
5777,2,이번,DAT_B
5778,3,주,DAT_B
5779,4,드디어,-
5780,5,맑아,-
5781,1,4월,DAT_B
5782,2,11일,DAT_B
5783,3,눈,WTH_I
5784,4,오나요,-
5785,1,2월,DAT_B
5786,2,2O일,DAT_B
5787,3,온도,-
5788,4,비,WTH_I
5789,5,와,-
5790,1,8월,DAT_B
5791,2,4일,DAT_B
5792,3,눈,WTH_I
5793,4,와,-
5794,1,1O월,DAT_B
5795,2,16일,DAT_B
5796,3,온도,-
5797,4,맑니,-
5798,1,이번,DAT_B
5799,2,주,DAT_B
5800,3,목요일,DAT_B
5801,4,맑니,-
5802,1,11월,DAT_B
5803,2,6일,DAT_B
5804,3,청원,LOC_B
5805,4,온도,-
5806,5,맑니,-
5807,1,이천,LOC_B
5808,2,이번,DAT_B
5809,3,주,DAT_B
5810,4,흐리려나,ETC_I
5811,5,하늘,-
5812,1,비,WTH_I
5813,2,올까,-
5814,1,토요일,DAT_B
5815,2,오산,LOC_B
5816,3,눈오겠지,WTH_I
5817,4,아마,-
5818,1,토요일,DAT_B
5819,2,눈오니,WTH_I
5820,1,혹시,-
5821,2,눈,WTH_I
5822,3,안오겠지,-
5823,1,그,-
5824,2,날,DAT_B
5825,3,비와서,WTH_I
5826,4,힘들겠지,-
5827,1,눈,WTH_I
5828,2,올까,-
5829,1,약속,-
5830,2,잡았는데,-
5831,3,비,WTH_I
5832,4,오네,-
5833,1,토요일,DAT_B
5834,2,진주,LOC_B
5835,3,우산,-
5836,4,필요해,-
5837,1,우산,-
5838,2,쓸까,-
5839,3,말해줘,-
5840,1,울릉도,LOC_B
5841,2,토요일,DAT_B
5842,3,우산,-
5843,4,챙길까,-
5844,5,말까,-
5845,1,날씨,WTH_B
5846,2,궁금한데,-
5847,3,알려주겠니,-
5848,1,혹시,-
5849,2,날씨,WTH_B
5850,3,알려줘,-
5851,1,인천,LOC_B
5852,2,토요일,DAT_B
5853,3,날씨,WTH_B
5854,4,궁금해요,-
5855,1,토요일,DAT_B
5856,2,날씨,WTH_B
5857,3,궁금해,-
5858,1,일요일,DAT_B
5859,2,맑겠지,-
5860,1,이천,LOC_B
5861,2,하늘,-
5862,3,맑을까,-
5863,1,화순,LOC_B
5864,2,하늘,-
5865,3,비,WTH_I
5866,4,내리니,-
5867,1,지금,DAT_B
5868,2,남원,LOC_B
5869,3,온도,-
5870,4,많이,-
5871,5,덥니,ETC_I
5872,1,지금,DAT_B
5873,2,남부,LOC_B
5874,3,지방,LOC_B
5875,4,많이,-
5876,5,덥니,ETC_I
5877,1,날씨,WTH_B
5878,2,많이,-
5879,3,더울까,ETC_I
5880,1,노원구,LOC_B
5881,2,날씨,WTH_B
5882,3,궁금하네,-
5883,1,이따가,DAT_B
5884,2,우산,-
5885,3,챙길까,-
5886,1,이태원,LOC_B
5887,2,우산,-
5888,3,써야하나,-
5889,1,이번,DAT_B
5890,2,주,DAT_B
5891,3,날씨,WTH_B
5892,4,많이,-
5893,5,덥니,ETC_I
5894,1,일요일,DAT_B
5895,2,비오겠지,WTH_I
5896,1,모레,DAT_B
5897,2,날씨,WTH_B
5898,3,알려주세요,-
5899,1,혹시,-
5900,2,이따,DAT_B
5901,3,날씨,WTH_B
5902,4,좀,-
5903,5,알려줄래요,-
5904,1,일요일,DAT_B
5905,2,날씨,WTH_B
5906,3,알려주세요,-
5907,1,저번,DAT_B
5908,2,주,DAT_B
5909,3,날씨,WTH_B
5910,4,말해주세요,-
5911,1,이번,DAT_B
5912,2,주,DAT_B
5913,3,날씨,WTH_B
5914,4,바람,-
5915,5,부니,-
5916,1,날씨,WTH_B
5917,2,어떠냐,-
5918,1,지금,-
5919,2,어떤데,-
5920,3,날씨,WTH_B
5921,1,다음,DAT_B
5922,2,주,DAT_B
5923,3,광명,LOC_B
5924,4,날씨,WTH_B
5925,5,알려주세요,-
5926,1,지금,DAT_B
5927,2,평택,LOC_B
5928,3,날씨,WTH_B
5929,4,알려주세요,-
5930,1,이번,DAT_B
5931,2,주,DAT_B
5932,3,광주,LOC_B
5933,4,날씨,WTH_B
5934,5,말해주라,-
5935,1,일요일,DAT_B
5936,2,부산,LOC_B
5937,3,날씨,WTH_B
5938,1,일요일,DAT_B
5939,2,대구,LOC_B
5940,3,날씨,WTH_B
5941,4,말해,-
5942,1,이따,DAT_B
5943,2,대전,LOC_B
5944,3,날씨,WTH_B
5945,4,말해줘,-
5946,1,모레,DAT_B
5947,2,날씨,WTH_B
5948,3,뭐야,-
5949,1,일요일,DAT_B
5950,2,부산,LOC_B
5951,3,날씨,WTH_B
5952,4,말해주라,-
5953,1,부산,LOC_B
5954,2,날씨,WTH_B
5955,1,경북,LOC_B
5956,2,일요일,DAT_B
5957,3,날씨,WTH_B
5958,4,어때,-
5959,1,익산,LOC_B
5960,2,날씨,WTH_B
5961,3,어떨,-
5962,4,것,-
5963,5,같은지,-
5964,6,말해줘,-
5965,1,2월,DAT_B
5966,2,2O일,DAT_B
5967,3,날씨,WTH_B
5968,4,알려주겠니,-
5969,1,1월,DAT_B
5970,2,3O일,DAT_B
5971,3,날씨,WTH_B
5972,4,정보,-
5973,5,알려주세요,-
5974,1,6월,DAT_B
5975,2,그,-
5976,3,때,-
5977,4,날씨,WTH_B
5978,5,어떨까,-
5979,1,8월,DAT_B
5980,2,그,-
5981,3,때,-
5982,4,날씨,WTH_B
5983,5,좋으려나,-
5984,1,호성동,LOC_B
5985,2,날씨,WTH_B
5986,3,어떨,-
5987,4,것,-
5988,5,같은데,-
5989,1,덕진동,LOC_B
5990,2,날씨,WTH_B
5991,3,어때,-
5992,1,송천동,LOC_B
5993,2,날씨,WTH_B
5994,3,말해줄래,-
5995,1,나운동,LOC_B
5996,2,날씨,WTH_B
5997,3,어떠니,-
5998,1,미룡동,LOC_B
5999,2,구름,WTH_I
6000,3,많이,-
6001,4,꼈나,-
6002,1,조촌동,LOC_B
6003,2,날씨,WTH_B
6004,3,어떠냐,-
6005,1,금천구,LOC_B
6006,2,야,-
6007,3,날씨,WTH_B
6008,4,어때,-
6009,1,노원구,LOC_B
6010,2,모레,DAT_B
6011,3,날씨,WTH_B
6012,4,알려줬으면,-
6013,1,5월,DAT_B
6014,2,5일,DAT_B
6015,3,날씨,WTH_B
6016,4,어떠려나,-
6017,1,4월,DAT_B
6018,2,8일,DAT_B
6019,3,음성,LOC_B
6020,4,날씨,WTH_B
6021,5,어떤지,-
6022,6,말해달라고,-
6023,1,1월,DAT_B
6024,2,11일,DAT_B
6025,3,날씨,WTH_B
6026,4,궁금해서,-
6027,5,물어봤는데,-
6028,1,2월,DAT_B
6029,2,28일,DAT_B
6030,3,날씨,WTH_B
6031,4,좀,-
6032,5,알려주세요,-
6033,1,오늘,DAT_B
6034,2,수원,LOC_B
6035,3,날씨,WTH_B
6036,4,어떠려나,-
6037,1,고양시,LOC_B
6038,2,체감,-
6039,3,날씨,WTH_B
6040,4,어떠려나,-
6041,1,용인,LOC_B
6042,2,오늘,DAT_B
6043,3,날씨,WTH_B
6044,4,알려주겠니,-
6045,1,성남,LOC_B
6046,2,날씨,WTH_B
6047,3,궁금해,-
6048,1,부천,LOC_B
6049,2,현재,DAT_B
6050,3,날씨,WTH_B
6051,4,어떤데,-
6052,1,화성,LOC_B
6053,2,날씨,WTH_B
6054,3,어때,-
6055,1,남양주,LOC_B
6056,2,날씨,WTH_B
6057,3,완전,-
6058,4,문젠데,-
6059,1,세종,LOC_B
6060,2,날씨,WTH_B
6061,3,한,-
6062,4,번,-
6063,5,알려줘,-
6064,1,천안,LOC_B
6065,2,모레,DAT_B
6066,3,날씨,WTH_B
6067,4,궁금해,-
6068,1,안산,LOC_B
6069,2,날씨,WTH_B
6070,3,궁금해요,-
6071,1,안양,LOC_B
6072,2,날씨,WTH_B
6073,3,어떨까,-
6074,1,김해,LOC_B
6075,2,날씨,WTH_B
6076,3,어때,-
6077,1,평택,LOC_B
6078,2,현재,DAT_B
6079,3,날씨,WTH_B
6080,4,어때,-
6081,1,파주,LOC_B
6082,2,날씨,WTH_B
6083,3,좀,-
6084,4,알려줄래,-
6085,1,궁금해,-
6086,2,의정부,-
6087,3,날씨,WTH_B
6088,1,어때,-
6089,2,김포,LOC_B
6090,3,날씨,WTH_B
6091,1,일요일,DAT_B
6092,2,근데,-
6093,3,구미,LOC_B
6094,4,날씨,WTH_B
6095,5,어떠려나,-
6096,1,양산,LOC_B
6097,2,해,-
6098,3,떴니,-
6099,4,현재,DAT_B
6100,1,원주,LOC_B
6101,2,하늘,-
6102,3,해,-
6103,4,떴니,-
6104,5,현재,DAT_B
6105,1,진주,LOC_B
6106,2,날씨,WTH_B
6107,3,어때,-
6108,4,현재,DAT_B
6109,1,세종,LOC_B
6110,2,날씨,WTH_B
6111,3,알려주세요,-
6112,1,아,-
6113,2,광명,LOC_B
6114,3,날씨,WTH_B
6115,4,흐리네,ETC_I
6116,1,어떤데,-
6117,2,아산,LOC_B
6118,3,날씨,WTH_B
6119,1,익산,LOC_B
6120,2,날씨,WTH_B
6121,3,알려줬으면,-
6122,4,졸겠어,-
6123,1,춘천,LOC_B
6124,2,현재,DAT_B
6125,3,천둥,WTH_I
6126,4,치나,-
6127,1,경산,LOC_B
6128,2,하늘,-
6129,3,구름,WTH_I
6130,4,많네,-
6131,1,일요일,DAT_B
6132,2,군포,-
6133,3,여행갈건데,-
6134,4,날씨,WTH_B
6135,5,알려줘,-
6136,1,하남,LOC_B
6137,2,날씨,WTH_B
6138,3,궁금하네,-
6139,1,오늘,DAT_B
6140,2,여수,LOC_B
6141,3,맑니,-
6142,1,일요일,DAT_B
6143,2,경주,LOC_B
6144,3,해,-
6145,4,뜰까,-
6146,1,거제도,LOC_B
6147,2,날씨,WTH_B
6148,3,많이,-
6149,4,흐리려나,ETC_I
6150,1,목포,LOC_B
6151,2,알려주세요,-
6152,3,날씨,WTH_B
6153,1,이천,LOC_B
6154,2,구름,WTH_I
6155,3,꼈나,-
6156,1,강릉,LOC_B
6157,2,구름,WTH_I
6158,3,끼었나,-
6159,1,양주,LOC_B
6160,2,현재,DAT_B
6161,3,하늘,-
6162,4,구름,WTH_I
6163,5,많니,-
6164,1,충주,LOC_B
6165,2,날씨,WTH_B
6166,3,알려주세요,-
6167,4,맑나요,-
6168,1,안성,LOC_B
6169,2,맑으려나,-
6170,3,일요일,DAT_B
6171,1,서산,LOC_B
6172,2,날씨,WTH_B
6173,3,궁금해서,-
6174,1,구리,LOC_B
6175,2,내일,DAT_B
6176,3,비,WTH_I
6177,4,안,-
6178,5,내려야,-
6179,6,하는데,-
6180,1,서귀포,LOC_B
6181,2,날씨,WTH_B
6182,3,알려주세요,-
6183,1,당진,LOC_B
6184,2,내일,DAT_B
6185,3,맑겠지,-
6186,1,안동,LOC_B
6187,2,다음,DAT_B
6188,3,주,DAT_B
6189,4,날씨,WTH_B
6190,5,알려줄래요,-
6191,1,포천,LOC_B
6192,2,날씨,WTH_B
6193,3,어떻게,-
6194,4,돼,-
6195,1,오늘,DAT_B
6196,2,의왕,LOC_B
6197,3,날씨,WTH_B
6198,4,좀,-
6199,5,알려줄수,-
6200,6,있니,-
6201,1,내일,DAT_B
6202,2,날씨,WTH_B
6203,3,광양,LOC_B
6204,4,알려줄수,-
6205,5,있어,-
6206,1,이번,DAT_B
6207,2,주,DAT_B
6208,3,제천,LOC_B
6209,4,날씨,WTH_B
6210,5,알려줄래,-
6211,1,논산,LOC_B
6212,2,다음,DAT_B
6213,3,주,DAT_B
